window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
20,9,0.025,xgboost,100,15,0.5,0.12579570710659027,False,0.2698731067246098,0.24473152138823917,0.9781117725616243,0.39150524580064144,0.5412799000643268,0.2631917580613639,86424,266714,1839733,453265,24.63754251296248
20,9,0.025,xgboost,100,15,0.45,0.12579570710659027,False,0.2698731067246098,0.24473152138823917,0.9781117725616243,0.39150524580064144,0.5412799000643268,0.2631917580613639,86424,266714,1839733,453265,24.63754251296248
20,12,0.015,xgboost,200,5,0.45,0.27607524394989014,False,0.35927185165254777,0.3383101950430117,0.9779482970865818,0.5027126223422207,0.5518428289238626,0.3656316404984348,119163,233067,1839733,624545,33.94758913385801
20,12,0.015,xgboost,200,5,0.5,0.27607524394989014,False,0.35927185165254777,0.3383101950430117,0.9779482970865818,0.5027126223422207,0.5518428289238626,0.3656316404984348,119163,233067,1839733,624545,33.94758913385801
10,9,0.025,random_forest,100,15,0.5,0.43807866584840943,False,0.2687935222672065,0.2443971196826369,0.9778769517856942,0.3910584638899503,0.5367491615795866,0.26031543418084535,86989,268944,1852497,456265,24.629729494838585
10,9,0.025,random_forest,100,15,0.45,0.43807866584840943,False,0.2687935222672065,0.2443971196826369,0.9778769517856942,0.3910584638899503,0.5367491615795866,0.26031543418084535,86989,268944,1852497,456265,24.629729494838585
10,9,0.025,random_forest,200,10,0.5,0.4616643215860695,False,0.2691390013495277,0.2444563124534454,0.9776521240599391,0.39111624790318444,0.5364398325020769,0.2590316725137489,86969,268796,1852497,456265,24.629729494838585
10,9,0.025,random_forest,200,10,0.45,0.4616643215860695,False,0.2691390013495277,0.2444563124534454,0.9776521240599391,0.39111624790318444,0.5364398325020769,0.2590316725137489,86969,268796,1852497,456265,24.629729494838585
15,6,0.03,xgboost,100,15,0.5,0.08744396269321442,False,0.2061327129481926,0.17820621560466748,0.9770876786404017,0.3014351558366658,0.53406969687777,0.19123417218826888,63242,291639,1846162,330255,17.888733491427082
15,6,0.03,xgboost,100,15,0.45,0.08744396269321442,False,0.2061327129481926,0.17820621560466748,0.9770876786404017,0.3014351558366658,0.53406969687777,0.19123417218826888,63242,291639,1846162,330255,17.888733491427082
10,6,0.025,random_forest,200,15,0.45,0.43787097949492826,False,0.23728475033738192,0.21012603399345783,0.9770477224278409,0.34586876912606884,0.5361046000487346,0.22514312676937237,74708,280831,1852497,391649,21.141680661291222
10,6,0.025,random_forest,200,15,0.5,0.43787097949492826,False,0.23728475033738192,0.21012603399345783,0.9770477224278409,0.34586876912606884,0.5361046000487346,0.22514312676937237,74708,280831,1852497,391649,21.141680661291222
10,9,0.03,xgboost,200,10,0.5,0.14659669995307922,False,0.2390472334682861,0.21295648484541962,0.9764868068439497,0.3496580279805774,0.536322165749275,0.22783720396196602,75791,280108,1852497,398143,21.49223453533258
10,9,0.03,xgboost,200,10,0.45,0.14659669995307922,False,0.2390472334682861,0.21295648484541962,0.9764868068439497,0.3496580279805774,0.536322165749275,0.22783720396196602,75791,280108,1852497,398143,21.49223453533258
15,9,0.025,random_forest,100,15,0.5,0.4211615370639409,False,0.2714356517429374,0.24488595054415013,0.9764582463818795,0.39157005278894824,0.5469246440105174,0.26681382207942994,86564,266923,1846162,454794,24.634566197332628
15,9,0.025,random_forest,100,15,0.45,0.42116153706394094,False,0.2714356517429374,0.24488595054415013,0.9764582463818795,0.39157005278894824,0.5469246440105174,0.26681382207942994,86564,266923,1846162,454794,24.634566197332628
10,6,0.03,random_forest,100,10,0.45,0.45482028913683775,False,0.20861538461538462,0.17869744834597287,0.9759908946890813,0.3020851185375607,0.5365681215310742,0.19259235834125282,63456,291647,1852497,331689,17.904968267155088
10,6,0.03,random_forest,100,10,0.5,0.45482028913683775,False,0.20861538461538462,0.17869744834597287,0.9759908946890813,0.3020851185375607,0.5365681215310742,0.19259235834125282,63456,291647,1852497,331689,17.904968267155088
30,12,0.015,xgboost,100,5,0.5,0.2747705578804016,False,0.3604348504380527,0.33714016533293506,0.9758559337534711,0.5011442624630676,0.5561632944367041,0.3671995603511661,117374,230772,1826832,616358,33.739172512852846
15,9,0.025,random_forest,100,5,0.45,0.46561543020382784,False,0.2697537869042041,0.2443323086659735,0.9754881501618707,0.39078418480434357,0.5413882262166152,0.26318409587413993,86478,267458,1846162,454794,24.634566197332628
15,9,0.025,random_forest,100,5,0.5,0.46561543020382784,False,0.2697537869042041,0.2443323086659735,0.9754881501618707,0.39078418480434357,0.5413882262166152,0.26318409587413993,86478,267458,1846162,454794,24.634566197332628
20,9,0.025,xgboost,200,15,0.5,0.09892422705888748,False,0.27149290522819863,0.24472673341591752,0.9748409877996334,0.3912364133520469,0.53731152117119,0.2609934000483014,86135,265829,1839733,453265,24.63754251296248
20,9,0.025,xgboost,200,15,0.45,0.09892422705888748,False,0.27149290522819863,0.24472673341591752,0.9748409877996334,0.3912364133520469,0.53731152117119,0.2609934000483014,86135,265829,1839733,453265,24.63754251296248
30,9,0.02,xgboost,200,10,0.5,0.1744416058063507,False,0.3065602531153607,0.27979429339321144,0.9746051749832468,0.4347721330346865,0.5537961970448113,0.30797532080787804,97442,250821,1826832,512809,28.07094467362078
30,9,0.02,xgboost,200,10,0.45,0.1744416058063507,False,0.3065602531153607,0.27979429339321144,0.9746051749832468,0.4347721330346865,0.5537961970448113,0.30797532080787804,97442,250821,1826832,512809,28.07094467362078
10,6,0.025,random_forest,100,10,0.45,0.45995388142192634,False,0.23892577597840756,0.21017241719715582,0.9745367040267842,0.34577387995638154,0.5364319576966304,0.22470177754457665,74516,280031,1852497,391649,21.141680661291222
10,6,0.025,random_forest,100,10,0.5,0.45995388142192634,False,0.23892577597840756,0.21017241719715582,0.9745367040267842,0.34577387995638154,0.5364319576966304,0.22470177754457665,74516,280031,1852497,391649,21.141680661291222
10,9,0.03,random_forest,200,5,0.5,0.47379063424977536,False,0.24132793522267207,0.21313689553080503,0.973884250669965,0.34973372876885994,0.5336513582366829,0.2250718441598521,75589,279061,1852497,398143,21.49223453533258
10,9,0.03,random_forest,200,5,0.45,0.47379063424977536,False,0.24132793522267207,0.21313689553080503,0.973884250669965,0.34973372876885994,0.5336513582366829,0.2250718441598521,75589,279061,1852497,398143,21.49223453533258
30,12,0.02,xgboost,200,10,0.45,0.1908913254737854,False,0.32598729496643103,0.30005463538072236,0.9734225157655136,0.4587124908782388,0.5552720277588605,0.32932806947048965,104347,243413,1826832,550114,30.11300437040735
30,12,0.02,xgboost,200,10,0.5,0.1908913254737854,False,0.32598729496643103,0.30005463538072236,0.9734225157655136,0.4587124908782388,0.5552720277588605,0.32932806947048965,104347,243413,1826832,550114,30.11300437040735
30,12,0.02,xgboost,100,10,0.5,0.21089617908000946,False,0.3276103205817712,0.3004832560565499,0.9727415202059778,0.4591373726654881,0.5567107505414204,0.3297780566527059,104274,242747,1826832,550114,30.11300437040735
30,12,0.02,xgboost,100,10,0.45,0.21089617908000946,False,0.3276103205817712,0.3004832560565499,0.9727415202059778,0.4591373726654881,0.5567107505414204,0.3297780566527059,104274,242747,1826832,550114,30.11300437040735
10,9,0.03,random_forest,100,5,0.45,0.47416532167321207,False,0.24256410256410257,0.2132149355272526,0.9723124098124099,0.3497372348017907,0.533651545083835,0.22511535109399816,75467,278481,1852497,398143,21.49223453533258
10,9,0.03,random_forest,100,5,0.5,0.47416532167321207,False,0.24256410256410257,0.2132149355272526,0.9723124098124099,0.3497372348017907,0.533651545083835,0.22511535109399816,75467,278481,1852497,398143,21.49223453533258
30,12,0.015,xgboost,200,5,0.5,0.2711181342601776,False,0.36476200642094114,0.33791114010292095,0.9690383943863383,0.5010887719984609,0.5570958132554079,0.36844033708425183,116554,228371,1826832,616358,33.739172512852846
30,12,0.015,xgboost,200,5,0.45,0.2711181342601776,False,0.36476200642094114,0.33791114010292095,0.9690383943863383,0.5010887719984609,0.5570958132554079,0.36844033708425183,116554,228371,1826832,616358,33.739172512852846
15,6,0.02,random_forest,200,5,0.45,0.4723640066385656,False,0.27755103146251825,0.2479385937419866,0.9688481150771561,0.3948347519918692,0.5379064686235067,0.26409290865072066,87020,263954,1846162,461752,25.01145619940179
15,6,0.02,random_forest,200,5,0.5,0.4723640066385656,False,0.27755103146251825,0.2479385937419866,0.9688481150771561,0.3948347519918692,0.5379064686235067,0.26409290865072066,87020,263954,1846162,461752,25.01145619940179
10,6,0.03,random_forest,200,10,0.5,0.45790860929699884,False,0.21445074224021593,0.1789369916562737,0.9687620160881001,0.3020780877564038,0.5368709139329765,0.19280498653887765,62986,289015,1852497,331689,17.904968267155088
10,6,0.03,random_forest,200,10,0.45,0.45790860929699884,False,0.21445074224021593,0.1789369916562737,0.9687620160881001,0.3020780877564038,0.5368709139329765,0.19280498653887765,62986,289015,1852497,331689,17.904968267155088
10,9,0.03,random_forest,100,15,0.45,0.4363472008989983,False,0.24809176788124157,0.21397951689941191,0.9685374149659864,0.35051873266034084,0.5387945845203607,0.22887883193945088,75174,276140,1852497,398143,21.49223453533258
10,9,0.03,random_forest,100,15,0.5,0.4363472008989983,False,0.24809176788124157,0.21397951689941191,0.9685374149659864,0.35051873266034084,0.5387945845203607,0.22887883193945088,75174,276140,1852497,398143,21.49223453533258
20,12,0.02,xgboost,100,5,0.45,0.25260671973228455,False,0.33294740818650514,0.3030254153321505,0.9681955385408231,0.4615843599733249,0.5526522092292565,0.3282763504924574,105208,241984,1839733,557719,30.31521421858498
20,12,0.02,xgboost,100,5,0.5,0.25260671973228455,False,0.33294740818650514,0.3030254153321505,0.9681955385408231,0.4615843599733249,0.5526522092292565,0.3282763504924574,105208,241984,1839733,557719,30.31521421858498
10,9,0.03,random_forest,100,10,0.45,0.46035704449698855,False,0.24861538461538463,0.21397392354858563,0.9675582354153782,0.3504470535530958,0.5387352748132589,0.22822536684764638,75098,275870,1852497,398143,21.49223453533258
10,9,0.03,random_forest,100,10,0.5,0.46035704449698855,False,0.24861538461538463,0.21397392354858563,0.9675582354153782,0.3504470535530958,0.5387352748132589,0.22822536684764638,75098,275870,1852497,398143,21.49223453533258
10,9,0.03,random_forest,200,15,0.45,0.4392709852162461,False,0.24916059379217273,0.2140612793038361,0.9672747887033601,0.3505455971685912,0.5394633157349613,0.2291995203556582,75076,275646,1852497,398143,21.49223453533258
10,9,0.03,random_forest,200,15,0.5,0.43927098521624613,False,0.24916059379217273,0.2140612793038361,0.9672747887033601,0.3505455971685912,0.5394633157349613,0.2291995203556582,75076,275646,1852497,398143,21.49223453533258
10,6,0.025,xgboost,100,5,0.45,0.17898067831993103,False,0.24532523616734142,0.2106557050153543,0.9671213528111635,0.3459561876469281,0.5396345052883796,0.22704705571639155,73949,277093,1852497,391649,21.141680661291222
10,6,0.025,xgboost,100,5,0.5,0.17898067831993103,False,0.24532523616734142,0.2106557050153543,0.9671213528111635,0.3459561876469281,0.5396345052883796,0.22704705571639155,73949,277093,1852497,391649,21.141680661291222
30,9,0.025,xgboost,100,15,0.5,0.11907847225666046,False,0.2780327725273492,0.24428697244304354,0.9664301841812701,0.3899941493015006,0.5468860662677784,0.26710524687233145,84322,260854,1826832,447586,24.500665633183566
30,9,0.025,xgboost,100,15,0.45,0.11907847225666046,False,0.2780327725273492,0.24428697244304354,0.9664301841812701,0.3899941493015006,0.5468860662677784,0.26710524687233145,84322,260854,1826832,447586,24.500665633183566
20,6,0.03,xgboost,200,15,0.5,0.06265590339899063,False,0.21650944293607502,0.17898219676534396,0.9662581914514555,0.3020204588099994,0.5362757574594845,0.19203513475376846,62371,286105,1839733,329417,17.905696098292523
20,12,0.02,xgboost,200,5,0.45,0.24696171283721924,False,0.3346514579545424,0.30328074925805304,0.9658212471471692,0.4616098506090655,0.5541494690655099,0.32927230068934404,104950,241099,1839733,557719,30.31521421858498
20,12,0.02,xgboost,200,5,0.5,0.24696171283721924,False,0.3346514579545424,0.30328074925805304,0.9658212471471692,0.4616098506090655,0.5541494690655099,0.32927230068934404,104950,241099,1839733,557719,30.31521421858498
15,6,0.025,random_forest,200,5,0.45,0.4691640499008678,False,0.24637559481411467,0.21053174273561803,0.9654302826520963,0.3456807541544098,0.5407170911987483,0.22628796545731641,73504,275631,1846162,389946,21.121981711247443
15,6,0.025,random_forest,200,5,0.5,0.46916404990086774,False,0.24637559481411467,0.21053174273561803,0.9654302826520963,0.3456807541544098,0.5407170911987483,0.22628796545731641,73504,275631,1846162,389946,21.121981711247443
20,9,0.03,xgboost,200,15,0.5,0.0842239186167717,False,0.24964193212609426,0.21383374654141957,0.9642931258106355,0.35004449299176527,0.5400843285715935,0.23074154932566585,74347,273339,1839733,395554,21.50061992691331
20,9,0.03,xgboost,200,15,0.45,0.0842239186167717,False,0.24964193212609426,0.21383374654141957,0.9642931258106355,0.35004449299176527,0.5400843285715935,0.23074154932566585,74347,273339,1839733,395554,21.50061992691331
30,9,0.02,random_forest,200,10,0.45,0.44461354852476725,False,0.31765868291334465,0.28176152838836405,0.9641231834048469,0.4360801912719722,0.5533928877097155,0.3058902351489251,96394,245718,1826832,512809,28.07094467362078
30,9,0.02,random_forest,200,10,0.5,0.44461354852476725,False,0.31765868291334465,0.28176152838836405,0.9641231834048469,0.4360801912719722,0.5533928877097155,0.3058902351489251,96394,245718,1826832,512809,28.07094467362078
30,12,0.025,xgboost,200,10,0.5,0.1716957688331604,False,0.30322935568893744,0.267793210416448,0.9639712441622501,0.41914662054709195,0.556384906678083,0.29584450944214885,91852,251144,1826832,489397,26.78938183697242
30,12,0.025,xgboost,200,10,0.45,0.1716957688331604,False,0.30322935568893744,0.267793210416448,0.9639712441622501,0.41914662054709195,0.556384906678083,0.29584450944214885,91852,251144,1826832,489397,26.78938183697242
15,12,0.03,random_forest,200,5,0.5,0.4674221699288279,False,0.27349126432361137,0.2390748452383344,0.9639542687865954,0.3831282467569799,0.5440149900541326,0.2582786370124718,83303,265136,1846162,443601,24.028281375090593
15,12,0.03,random_forest,200,5,0.45,0.4674221699288279,False,0.27349126432361137,0.2390748452383344,0.9639542687865954,0.3831282467569799,0.5440149900541326,0.2582786370124718,83303,265136,1846162,443601,24.028281375090593
15,6,0.025,random_forest,100,5,0.5,0.4694575449716038,False,0.2480276681661715,0.2105780195727544,0.9628822107807082,0.34557937931473365,0.54037273772801,0.226204662619838,73310,274827,1846162,389946,21.121981711247443
15,6,0.025,random_forest,100,5,0.45,0.4694575449716038,False,0.2480276681661715,0.2105780195727544,0.9628822107807082,0.34557937931473365,0.54037273772801,0.226204662619838,73310,274827,1846162,389946,21.121981711247443
20,9,0.03,xgboost,100,15,0.5,0.1150236651301384,False,0.25469429021027484,0.21448455056586613,0.9603761348897536,0.3506557776867469,0.5440830114604629,0.2333857941244968,74045,271178,1839733,395554,21.50061992691331
20,9,0.03,xgboost,100,15,0.45,0.1150236651301384,False,0.25469429021027484,0.21448455056586613,0.9603761348897536,0.3506557776867469,0.5440830114604629,0.2333857941244968,74045,271178,1839733,395554,21.50061992691331
15,6,0.03,xgboost,200,10,0.45,0.12168571352958679,False,0.22458989310272917,0.17953916997373628,0.9589957512553109,0.3024541416838633,0.5433101882974387,0.19596833845420392,62071,283653,1846162,330255,17.888733491427082
15,6,0.03,xgboost,200,10,0.5,0.12168571352958679,False,0.22458989310272917,0.17953916997373628,0.9589957512553109,0.3024541416838633,0.5433101882974387,0.19596833845420392,62071,283653,1846162,330255,17.888733491427082
30,9,0.02,random_forest,100,10,0.45,0.44777727214250457,False,0.322500390018803,0.2823165280404578,0.9570118322481271,0.4360107723364213,0.5531150144937371,0.30564962769676096,95683,243238,1826832,512809,28.07094467362078
30,9,0.02,random_forest,100,10,0.5,0.44777727214250446,False,0.322500390018803,0.2823165280404578,0.9570118322481271,0.4360107723364213,0.5531150144937371,0.30564962769676096,95683,243238,1826832,512809,28.07094467362078
