window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,9,0.02,random_forest,100,12,0.52,0.1,0.6298296946748286,False,0.6981073181805284,0.5232198142414861,0.0022688218236494467,0.004518052158105091,0.5498260592110198,0.3379278595479695,0.5232198142414861,169,154,1233432,375119,30.412621044370503
21,9,0.02,random_forest,100,8,0.52,0.1,0.6152543694563467,False,0.6980992107407362,0.52,0.0022688218236494467,0.00451793137556307,0.5481256978953079,0.33641526691374957,0.52,169,156,1233432,375119,30.412621044370503
21,9,0.02,random_forest,100,8,0.52,0.05,0.6152543694563467,False,0.6980992107407362,0.52,0.0022688218236494467,0.00451793137556307,0.5481256978953079,0.33641526691374957,0.52,169,156,1233432,375119,30.412621044370503
21,6,0.015,random_forest,100,8,0.52,0.1,0.6080564099197229,False,0.6882081341943435,0.5216049382716049,0.00219683084402501,0.004375234618720309,0.5449182106918554,0.3450955658593642,0.5216049382716049,169,155,1233432,387039,31.379030218123088
21,6,0.015,random_forest,100,8,0.52,0.05,0.6080564099197229,False,0.6882081341943435,0.5216049382716049,0.00219683084402501,0.004375234618720309,0.5449182106918554,0.3450955658593642,0.5216049382716049,169,155,1233432,387039,31.379030218123088
30,9,0.015,xgboost,100,12,0.48,0.05,0.8589769005775452,False,0.6543692330284809,0.48186528497409326,0.0021955710845648992,0.004371225118093582,0.5373674499590533,0.37623237484735633,0.48186528497409326,186,200,1225726,427797,34.90151958920673
30,9,0.015,xgboost,100,12,0.48,0.1,0.8589769005775452,False,0.6543692330284809,0.48186528497409326,0.0021955710845648992,0.004371225118093582,0.5373674499590533,0.37623237484735633,0.48186528497409326,186,200,1225726,427797,34.90151958920673
21,9,0.015,xgboost,100,12,0.52,0.1,0.856580376625061,False,0.6556405485493764,0.5227272727272727,0.0021655975990113575,0.004313325597477642,0.5336823877073489,0.3698593351421757,0.5227272727272727,184,168,1233432,429036,34.78391998910357
21,9,0.015,xgboost,100,12,0.52,0.05,0.856580376625061,False,0.6556405485493764,0.5227272727272727,0.0021655975990113575,0.004313325597477642,0.5336823877073489,0.3698593351421757,0.5227272727272727,184,168,1233432,429036,34.78391998910357
30,9,0.02,xgboost,100,12,0.48,0.1,0.8431336283683777,False,0.6970050500518059,0.48484848484848486,0.0021543598858189262,0.004289659240194107,0.5401673511371792,0.3338051218436689,0.48484848484848486,160,170,1225726,374055,30.517016037842065
30,9,0.02,xgboost,100,12,0.48,0.05,0.8431336283683777,False,0.6970050500518059,0.48484848484848486,0.0021543598858189262,0.004289659240194107,0.5401673511371792,0.3338051218436689,0.48484848484848486,160,170,1225726,374055,30.517016037842065
15,6,0.005,xgboost,200,12,0.52,0.1,0.8862816691398621,False,0.5709620120301966,0.5205479452054794,0.00214497389340985,0.004272343136611919,0.5257162651966665,0.44913377136721966,0.5205479452054794,228,210,1238546,537711,43.414697556651106
15,6,0.005,xgboost,200,12,0.52,0.05,0.8862816691398621,False,0.5709620120301966,0.5205479452054794,0.00214497389340985,0.004272343136611919,0.5257162651966665,0.44913377136721966,0.5205479452054794,228,210,1238546,537711,43.414697556651106
30,6,0.02,random_forest,100,12,0.52,0.05,0.6301048090345349,False,0.7340319646251622,0.5285171102661597,0.002131378802747792,0.004245636005436857,0.5576154405190121,0.30802117994230005,0.5285171102661597,139,124,1225726,326504,26.637600899385344
30,6,0.02,random_forest,100,12,0.52,0.1,0.6301048090345349,False,0.7340319646251622,0.5285171102661597,0.002131378802747792,0.004245636005436857,0.5576154405190121,0.30802117994230005,0.5285171102661597,139,124,1225726,326504,26.637600899385344
15,9,0.015,random_forest,100,8,0.52,0.05,0.5734855285093741,False,0.6557789350450123,0.5213414634146342,0.0020051359622893727,0.003994907077526895,0.5417759502987526,0.37497052760318406,0.5213414634146342,171,157,1238546,430623,34.768430078495264
15,9,0.015,random_forest,100,8,0.52,0.1,0.5734855285093742,False,0.6557789350450123,0.5213414634146342,0.0020051359622893727,0.003994907077526895,0.5417759502987526,0.37497052760318406,0.5213414634146342,171,157,1238546,430623,34.768430078495264
21,6,0.015,random_forest,200,8,0.52,0.05,0.6090155700564883,False,0.6882081341943435,0.523972602739726,0.001988846858791873,0.003962652646300877,0.5453330077737928,0.345241392780575,0.523972602739726,153,139,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,8,0.52,0.1,0.6090155700564883,False,0.6882081341943435,0.523972602739726,0.001988846858791873,0.003962652646300877,0.5453330077737928,0.345241392780575,0.523972602739726,153,139,1233432,387039,31.379030218123088
30,6,0.02,random_forest,100,8,0.52,0.05,0.6144454233318188,False,0.7340115686162532,0.5201612903225806,0.001978042198233562,0.00394109739704265,0.5546250807614257,0.305336941387681,0.5201612903225806,129,119,1225726,326504,26.637600899385344
30,6,0.02,random_forest,100,8,0.52,0.1,0.614445423331819,False,0.7340115686162532,0.5201612903225806,0.001978042198233562,0.00394109739704265,0.5546250807614257,0.305336941387681,0.5201612903225806,129,119,1225726,326504,26.637600899385344
21,6,0.015,xgboost,100,12,0.52,0.1,0.8323110938072205,False,0.6882040804744474,0.5224913494809689,0.001962848860637731,0.003911005206040042,0.5378174906380769,0.3401020907529762,0.5224913494809689,151,138,1233432,387039,31.379030218123088
21,6,0.015,xgboost,100,12,0.52,0.05,0.8323110938072205,False,0.6882040804744474,0.5224913494809689,0.001962848860637731,0.003911005206040042,0.5378174906380769,0.3401020907529762,0.5224913494809689,151,138,1233432,387039,31.379030218123088
21,6,0.02,xgboost,200,8,0.48,0.05,0.8029459118843079,False,0.7347286237215581,0.4807692307692308,0.001910467835363524,0.0038058122364475026,0.5494966919211763,0.29910700332615187,0.4807692307692308,125,135,1233432,327498,26.551767750471853
21,6,0.02,xgboost,200,8,0.48,0.1,0.8029459118843079,False,0.7347286237215581,0.4807692307692308,0.001910467835363524,0.0038058122364475026,0.5494966919211763,0.29910700332615187,0.4807692307692308,125,135,1233432,327498,26.551767750471853
15,9,0.015,random_forest,200,12,0.52,0.1,0.5914234832152951,False,0.6557708610875621,0.5201342281879194,0.0018175209014903672,0.003622383996073803,0.5428458259077584,0.37627754100733024,0.5201342281879194,155,143,1238546,430623,34.768430078495264
15,9,0.015,random_forest,200,12,0.52,0.05,0.5914234832152951,False,0.6557708610875621,0.5201342281879194,0.0018175209014903672,0.003622383996073803,0.5428458259077584,0.37627754100733024,0.5201342281879194,155,143,1238546,430623,34.768430078495264
21,6,0.02,random_forest,200,12,0.48,0.1,0.6260162562173929,False,0.7347326774414541,0.4816326530612245,0.0018034816365831664,0.0035935073240551817,0.5538621360313739,0.3025900397002103,0.4816326530612245,118,127,1233432,327498,26.551767750471853
21,6,0.02,random_forest,200,12,0.48,0.05,0.6260162562173928,False,0.7347326774414541,0.4816326530612245,0.0018034816365831664,0.0035935073240551817,0.5538621360313739,0.3025900397002103,0.4816326530612245,118,127,1233432,327498,26.551767750471853
21,6,0.02,random_forest,200,8,0.48,0.1,0.614628512300752,False,0.7347326774414541,0.48148148148148145,0.0017881978939002583,0.0035631623827506397,0.5507450151175396,0.2997537388480864,0.48148148148148145,117,126,1233432,327498,26.551767750471853
21,6,0.02,random_forest,200,8,0.48,0.05,0.6146285123007519,False,0.7347326774414541,0.48148148148148145,0.0017881978939002583,0.0035631623827506397,0.5507450151175396,0.2997537388480864,0.48148148148148145,117,126,1233432,327498,26.551767750471853
30,6,0.015,random_forest,100,12,0.52,0.05,0.6224958954439136,False,0.6872435201879696,0.5229007633587787,0.0017865759033944943,0.0035609851192410164,0.551264858265637,0.3527095229161762,0.5229007633587787,137,125,1225726,385821,31.476936933702966
30,6,0.015,random_forest,100,12,0.52,0.1,0.6224958954439135,False,0.6872435201879696,0.5229007633587787,0.0017865759033944943,0.0035609851192410164,0.551264858265637,0.3527095229161762,0.5229007633587787,137,125,1225726,385821,31.476936933702966
30,6,0.01,xgboost,200,8,0.52,0.1,0.8600016236305237,False,0.6323700978192587,0.5210355987055016,0.0017861897576994764,0.0035601746918016474,0.5417433035782407,0.39998685499633646,0.5210355987055016,161,148,1225726,454916,37.11400427175405
30,6,0.01,xgboost,200,8,0.52,0.05,0.8600016236305237,False,0.6323700978192587,0.5210355987055016,0.0017861897576994764,0.0035601746918016474,0.5417433035782407,0.39998685499633646,0.5210355987055016,161,148,1225726,454916,37.11400427175405
30,9,0.02,xgboost,200,8,0.52,0.1,0.8358713984489441,False,0.6970866340874418,0.5201612903225806,0.0017369526579415092,0.0034623436577379354,0.5497509188275004,0.34170854656127353,0.5201612903225806,129,119,1225726,374055,30.517016037842065
30,9,0.02,xgboost,200,8,0.52,0.05,0.8358713984489441,False,0.6970866340874418,0.5201612903225806,0.0017369526579415092,0.0034623436577379354,0.5497509188275004,0.34170854656127353,0.5201612903225806,129,119,1225726,374055,30.517016037842065
21,9,0.02,xgboost,200,8,0.52,0.1,0.8346471786499023,False,0.6980911033009441,0.5224489795918368,0.001718397594243368,0.00342552821377437,0.5465202913915922,0.336003181597915,0.5224489795918368,128,117,1233432,375119,30.412621044370503
21,9,0.02,xgboost,200,8,0.52,0.05,0.8346471786499023,False,0.6980911033009441,0.5224489795918368,0.001718397594243368,0.00342552821377437,0.5465202913915922,0.336003181597915,0.5224489795918368,128,117,1233432,375119,30.412621044370503
21,6,0.02,random_forest,100,12,0.48,0.1,0.62874278812982,False,0.7347367311613502,0.4827586206896552,0.0017117791804857174,0.0034114619028037954,0.5528796372044866,0.3018451464916806,0.4827586206896552,112,120,1233432,327498,26.551767750471853
21,6,0.02,random_forest,100,12,0.48,0.05,0.62874278812982,False,0.7347367311613502,0.4827586206896552,0.0017117791804857174,0.0034114619028037954,0.5528796372044866,0.3018451464916806,0.4827586206896552,112,120,1233432,327498,26.551767750471853
21,9,0.02,xgboost,200,12,0.48,0.1,0.8524901270866394,False,0.6980059751831268,0.4810606060606061,0.0017049726130383418,0.003397902397260274,0.5337210235433009,0.3267007221276824,0.4810606060606061,127,137,1233432,375119,30.412621044370503
21,9,0.02,xgboost,200,12,0.48,0.05,0.8524901270866394,False,0.6980059751831268,0.4810606060606061,0.0017049726130383418,0.003397902397260274,0.5337210235433009,0.3267007221276824,0.4810606060606061,127,137,1233432,375119,30.412621044370503
21,6,0.015,xgboost,100,8,0.52,0.1,0.8195697069168091,False,0.6882000267545513,0.5252100840336135,0.0016248748846338832,0.003239726826234012,0.5474384756201339,0.34721613980773186,0.5252100840336135,125,113,1233432,387039,31.379030218123088
21,6,0.015,xgboost,100,8,0.52,0.05,0.8195697069168091,False,0.6882000267545513,0.5252100840336135,0.0016248748846338832,0.003239726826234012,0.5474384756201339,0.34721613980773186,0.5252100840336135,125,113,1233432,387039,31.379030218123088
30,6,0.02,random_forest,200,12,0.52,0.1,0.6308092365429565,False,0.7340238062215986,0.5329949238578681,0.001610034347399411,0.003210371027165854,0.5584192997213997,0.3086641836108446,0.5329949238578681,105,92,1225726,326504,26.637600899385344
30,6,0.02,random_forest,200,12,0.52,0.05,0.6308092365429565,False,0.7340238062215986,0.5329949238578681,0.001610034347399411,0.003210371027165854,0.5584192997213997,0.3086641836108446,0.5329949238578681,105,92,1225726,326504,26.637600899385344
21,6,0.005,xgboost,100,12,0.52,0.1,0.888014554977417,False,0.5711812945149116,0.52,0.001597398792026239,0.0031850134750570098,0.5268215084571721,0.45037632448966475,0.52,169,156,1233432,535195,43.390717931754644
21,6,0.005,xgboost,100,12,0.52,0.05,0.888014554977417,False,0.5711812945149116,0.52,0.001597398792026239,0.0031850134750570098,0.5268215084571721,0.45037632448966475,0.52,169,156,1233432,535195,43.390717931754644
30,9,0.015,xgboost,100,12,0.52,0.1,0.8645077347755432,False,0.6544752922748077,0.5236220472440944,0.0015699513669200622,0.0031305166529363303,0.5373674499590533,0.37623237484735633,0.5236220472440944,133,121,1225726,427797,34.90151958920673
30,9,0.015,xgboost,100,12,0.52,0.05,0.8645077347755432,False,0.6544752922748077,0.5236220472440944,0.0015699513669200622,0.0031305166529363303,0.5373674499590533,0.37623237484735633,0.5236220472440944,133,121,1225726,427797,34.90151958920673
15,9,0.015,xgboost,100,12,0.48,0.1,0.8430415391921997,False,0.6556820475556094,0.48188405797101447,0.0015595501928917343,0.00310903841883189,0.5312103308807482,0.367864672148434,0.48188405797101447,133,143,1238546,430623,34.768430078495264
15,9,0.015,xgboost,100,12,0.48,0.05,0.8430415391921997,False,0.6556820475556094,0.48188405797101447,0.0015595501928917343,0.00310903841883189,0.5312103308807482,0.367864672148434,0.48188405797101447,133,143,1238546,430623,34.768430078495264
21,6,0.01,xgboost,100,12,0.52,0.05,0.8627409338951111,False,0.6334504858383295,0.5202952029520295,0.001559148108012473,0.0031089796593352075,0.5318251997795271,0.39118977338482874,0.5202952029520295,141,130,1233432,456393,37.00187768762283
21,6,0.01,xgboost,100,12,0.52,0.1,0.8627409338951111,False,0.6334504858383295,0.5202952029520295,0.001559148108012473,0.0031089796593352075,0.5318251997795271,0.39118977338482874,0.5202952029520295,141,130,1233432,456393,37.00187768762283
21,9,0.015,xgboost,200,8,0.52,0.05,0.854340672492981,False,0.6556283873896881,0.5258964143426295,0.0015535808862472782,0.003098009763424709,0.5406257365863153,0.37586989014805244,0.5258964143426295,132,119,1233432,429036,34.78391998910357
21,9,0.015,xgboost,200,8,0.52,0.1,0.854340672492981,False,0.6556283873896881,0.5258964143426295,0.0015535808862472782,0.003098009763424709,0.5406257365863153,0.37586989014805244,0.5258964143426295,132,119,1233432,429036,34.78391998910357
30,6,0.01,xgboost,200,12,0.48,0.1,0.8819264769554138,False,0.6322721969764956,0.4807017543859649,0.001519925445992722,0.0030302695170369713,0.5317045653788361,0.3916711387879784,0.4807017543859649,137,148,1225726,454916,37.11400427175405
30,6,0.01,xgboost,200,12,0.48,0.05,0.8819264769554138,False,0.6322721969764956,0.4807017543859649,0.001519925445992722,0.0030302695170369713,0.5317045653788361,0.3916711387879784,0.4807017543859649,137,148,1225726,454916,37.11400427175405
15,9,0.015,xgboost,100,12,0.52,0.05,0.8434419631958008,False,0.6556901215130596,0.48484848484848486,0.0015009204863920451,0.0029925770062540183,0.5312103308807482,0.367864672148434,0.48484848484848486,128,136,1238546,430623,34.768430078495264
15,9,0.015,xgboost,100,12,0.52,0.1,0.8434419631958008,False,0.6556901215130596,0.48484848484848486,0.0015009204863920451,0.0029925770062540183,0.5312103308807482,0.367864672148434,0.48484848484848486,128,136,1238546,430623,34.768430078495264
15,9,0.01,xgboost,100,8,0.52,0.05,0.8451241254806519,False,0.6080376246417182,0.5215827338129496,0.0014932289789403223,0.0029779324933509954,0.5339306753767818,0.417957415920379,0.5215827338129496,145,133,1238546,491280,39.66586626576647
15,9,0.01,xgboost,100,8,0.52,0.1,0.8451241254806519,False,0.6080376246417182,0.5215827338129496,0.0014932289789403223,0.0029779324933509954,0.5339306753767818,0.417957415920379,0.5215827338129496,145,133,1238546,491280,39.66586626576647
15,6,0.015,random_forest,200,12,0.48,0.05,0.5904872527643612,False,0.6879576924629607,0.4810126582278481,0.001475021672467556,0.0029410247149269904,0.5452496744371575,0.34492388317564693,0.4810126582278481,114,123,1238546,388846,31.395361980903413
15,6,0.015,random_forest,200,12,0.48,0.1,0.5904872527643613,False,0.6879576924629607,0.4810126582278481,0.001475021672467556,0.0029410247149269904,0.5452496744371575,0.34492388317564693,0.4810126582278481,114,123,1238546,388846,31.395361980903413
21,6,0.02,xgboost,100,8,0.48,0.1,0.7967941164970398,False,0.7347529460409344,0.4888888888888889,0.0013449693560959209,0.0026825587952872317,0.5518071943386195,0.3007189948080489,0.4888888888888889,88,92,1233432,327498,26.551767750471853
21,6,0.02,xgboost,100,8,0.48,0.05,0.7967941164970398,False,0.7347529460409344,0.4888888888888889,0.0013449693560959209,0.0026825587952872317,0.5518071943386195,0.3007189948080489,0.4888888888888889,88,92,1233432,327498,26.551767750471853
30,9,0.02,xgboost,200,12,0.48,0.05,0.8649337887763977,False,0.6970132084553694,0.48058252427184467,0.0013330101793504604,0.002658645970405779,0.5364158809652381,0.33076518562020846,0.48058252427184467,99,107,1225726,374055,30.517016037842065
30,9,0.02,xgboost,200,12,0.48,0.1,0.8649337887763977,False,0.6970132084553694,0.48058252427184467,0.0013330101793504604,0.002658645970405779,0.5364158809652381,0.33076518562020846,0.48058252427184467,99,107,1225726,374055,30.517016037842065
30,6,0.015,xgboost,200,12,0.52,0.1,0.8636988997459412,False,0.6870681145113524,0.4340425531914894,0.0013301514025272877,0.0026521750435528745,0.5350808809342008,0.3377437351376766,0.4340425531914894,102,133,1225726,385821,31.476936933702966
